Code,College_Name,Branch,Category,Cutoff_Mark
2729,"Nehru Institute of Engineering and Technology (Autonomous), Nehru Gardens, Thirumalayampalayam (Post), Coimbatore- 641105.",COMPUTER SCIENCE AND ENGINEERING,MBC,160.5
2729,"Nehru Institute of Engineering and Technology (Autonomous), Nehru Gardens, Thirumalayampalayam (Post), Coimbatore- 641105.",ELECTRONICS AND COMMUNICATION ENGINEERING,MBC,158.5
2729,"Nehru Institute of Engineering and Technology (Autonomous), Nehru Gardens, Thirumalayampalayam (Post), Coimbatore- 641105.",ELECTRICAL AND ELECTRONICS ENGINEERING,MBC,148.0
2729,"Nehru Institute of Engineering and Technology (Autonomous), Nehru Gardens, Thirumalayampalayam (Post), Coimbatore- 641105.",INFORMATION TECHNOLOGY,MBC,159.5
2729,"Nehru Institute of Engineering and Technology (Autonomous), Nehru Gardens, Thirumalayampalayam (Post), Coimbatore- 641105.",MECHANICAL ENGINEERING,MBC,139.5
2729,"Nehru Institute of Engineering and Technology (Autonomous), Nehru Gardens, Thirumalayampalayam (Post), Coimbatore- 641105.",Mechatronics Engineering,MBC,145.5
2731,"RVS College of Engineering and Technology (Autonomous), Kumaran Kottam Campus, Kannampalayam Post, Coimbatore- 641402.",Artificial Intelligence and Data Science,MBC,147.5
2731,"RVS College of Engineering and Technology (Autonomous), Kumaran Kottam Campus, Kannampalayam Post, Coimbatore- 641402.",BIO MEDICAL ENGINEERING,MBC,109.0
2731,"RVS College of Engineering and Technology (Autonomous), Kumaran Kottam Campus, Kannampalayam Post, Coimbatore- 641402.",COMPUTER SCIENCE AND ENGINEERING,MBC,146.5
2731,"RVS College of Engineering and Technology (Autonomous), Kumaran Kottam Campus, Kannampalayam Post, Coimbatore- 641402.",ELECTRONICS AND COMMUNICATION ENGINEERING,MBC,148.0
2731,"RVS College of Engineering and Technology (Autonomous), Kumaran Kottam Campus, Kannampalayam Post, Coimbatore- 641402.",ELECTRICAL AND ELECTRONICS ENGINEERING,MBC,133.0
2731,"RVS College of Engineering and Technology (Autonomous), Kumaran Kottam Campus, Kannampalayam Post, Coimbatore- 641402.",INFORMATION TECHNOLOGY,MBC,146.5
2731,"RVS College of Engineering and Technology (Autonomous), Kumaran Kottam Campus, Kannampalayam Post, Coimbatore- 641402.",MECHANICAL ENGINEERING,MBC,121.0
2731,"RVS College of Engineering and Technology (Autonomous), Kumaran Kottam Campus, Kannampalayam Post, Coimbatore- 641402.",PETRO CHEMICAL TECHNOLOGY,MBC,87.5
2732,"Info Institute of Engineering, S F No.194-200, N.H.209, Sathy Road, Sarakarsamakulam, Kovilpalayam, Coimbatore-641107.",Artificial Intelligence and Data Science,MBC,114.5
2732,"Info Institute of Engineering, S F No.194-200, N.H.209, Sathy Road, Sarakarsamakulam, Kovilpalayam, Coimbatore-641107.",COMPUTER SCIENCE AND ENGINEERING,MBC,118.5
2732,"Info Institute of Engineering, S F No.194-200, N.H.209, Sathy Road, Sarakarsamakulam, Kovilpalayam, Coimbatore-641107.",ELECTRONICS AND COMMUNICATION ENGINEERING,MBC,122.5
2732,"Info Institute of Engineering, S F No.194-200, N.H.209, Sathy Road, Sarakarsamakulam, Kovilpalayam, Coimbatore-641107.",ELECTRICAL AND ELECTRONICS ENGINEERING,MBC,110.5
2732,"Info Institute of Engineering, S F No.194-200, N.H.209, Sathy Road, Sarakarsamakulam, Kovilpalayam, Coimbatore-641107.",INFORMATION TECHNOLOGY,MBC,126.5
2732,"Info Institute of Engineering, S F No.194-200, N.H.209, Sathy Road, Sarakarsamakulam, Kovilpalayam, Coimbatore-641107.",MECHANICAL ENGINEERING,MBC,84.5
2735,"Karpagam Institute of Technology (Autonomous), S.F. NO. 247,248, L&T Bypass Road, Seerapalayam Village, Bodipalayam Post, Coimbatore-641105.",Artificial Intelligence and Data Science,MBC,181.5
2735,"Karpagam Institute of Technology (Autonomous), S.F. NO. 247,248, L&T Bypass Road, Seerapalayam Village, Bodipalayam Post, Coimbatore-641105.",COMPUTER SCIENCE AND ENGINEERING,MBC,179.5
2735,"Karpagam Institute of Technology (Autonomous), S.F. NO. 247,248, L&T Bypass Road, Seerapalayam Village, Bodipalayam Post, Coimbatore-641105.",ELECTRONICS AND COMMUNICATION ENGINEERING,MBC,178.0
2735,"Karpagam Institute of Technology (Autonomous), S.F. NO. 247,248, L&T Bypass Road, Seerapalayam Village, Bodipalayam Post, Coimbatore-641105.",ELECTRICAL AND ELECTRONICS ENGINEERING,MBC,176.5
2735,"Karpagam Institute of Technology (Autonomous), S.F. NO. 247,248, L&T Bypass Road, Seerapalayam Village, Bodipalayam Post, Coimbatore-641105.",INFORMATION TECHNOLOGY,MBC,180.5
2735,"Karpagam Institute of Technology (Autonomous), S.F. NO. 247,248, L&T Bypass Road, Seerapalayam Village, Bodipalayam Post, Coimbatore-641105.",MECHANICAL ENGINEERING,MBC,165.0
2736,"Dr N.G.P. Institute of Technology (Autonomous), Dr. N.G.P. Nagar, Kalapatti Road, Coimbatore-641048.",Artificial Intelligence and Data Science,MBC,174.5
2736,"Dr N.G.P. Institute of Technology (Autonomous), Dr. N.G.P. Nagar, Kalapatti Road, Coimbatore-641048.",BIO MEDICAL ENGINEERING,MBC,165.0
2736,"Dr N.G.P. Institute of Technology (Autonomous), Dr. N.G.P. Nagar, Kalapatti Road, Coimbatore-641048.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,MBC,171.0
2736,"Dr N.G.P. Institute of Technology (Autonomous), Dr. N.G.P. Nagar, Kalapatti Road, Coimbatore-641048.",CIVIL ENGINEERING,MBC,153.5
2736,"Dr N.G.P. Institute of Technology (Autonomous), Dr. N.G.P. Nagar, Kalapatti Road, Coimbatore-641048.",COMPUTER SCIENCE AND ENGINEERING,MBC,174.5
2736,"Dr N.G.P. Institute of Technology (Autonomous), Dr. N.G.P. Nagar, Kalapatti Road, Coimbatore-641048.",ELECTRONICS AND COMMUNICATION ENGINEERING,MBC,173.5
2736,"Dr N.G.P. Institute of Technology (Autonomous), Dr. N.G.P. Nagar, Kalapatti Road, Coimbatore-641048.",ELECTRICAL AND ELECTRONICS ENGINEERING,MBC,168.5
2736,"Dr N.G.P. Institute of Technology (Autonomous), Dr. N.G.P. Nagar, Kalapatti Road, Coimbatore-641048.",INFORMATION TECHNOLOGY,MBC,173.0
2736,"Dr N.G.P. Institute of Technology (Autonomous), Dr. N.G.P. Nagar, Kalapatti Road, Coimbatore-641048.",MECHANICAL ENGINEERING,MBC,154.5
2736,"Dr N.G.P. Institute of Technology (Autonomous), Dr. N.G.P. Nagar, Kalapatti Road, Coimbatore-641048.",Computer Science and Engineering (Cyber Security),MBC,175.0
2737,"Sri Sai Ranganathan Engineering College (Autonomous) , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",Artificial Intelligence and Data Science,MBC,123.5
2737,"Sri Sai Ranganathan Engineering College (Autonomous) , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),MBC,132.5
2737,"Sri Sai Ranganathan Engineering College (Autonomous) , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",CIVIL ENGINEERING,MBC,84.0
2737,"Sri Sai Ranganathan Engineering College (Autonomous) , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",COMPUTER SCIENCE AND ENGINEERING,MBC,123.5
2737,"Sri Sai Ranganathan Engineering College (Autonomous) , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",ELECTRONICS AND COMMUNICATION ENGINEERING,MBC,118.0
2737,"Sri Sai Ranganathan Engineering College (Autonomous) , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",ELECTRICAL AND ELECTRONICS ENGINEERING,MBC,102.0
2737,"Sri Sai Ranganathan Engineering College (Autonomous) , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",INFORMATION TECHNOLOGY,MBC,108.5
2737,"Sri Sai Ranganathan Engineering College (Autonomous) , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",MECHANICAL ENGINEERING,MBC,106.0
2737,"Sri Sai Ranganathan Engineering College (Autonomous) , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",Computer Science and Engineering (Cyber Security),MBC,132.0
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",Artificial Intelligence and Data Science,MBC,184.5
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),MBC,183.0
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,MBC,182.5
